case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256,deployment_time,prediction_cutoff_time,code_size,proxy_status,source_verified_at_cutoff,identity_group,clone_family,proxy_family,protocol_family,mechanism_family,follow_up_horizon,positive_record_sha256,case_artifact_sha256,strict_snapshot_sha256,deployment_time_resolution,prediction_cutoff_time_resolution,code_size_resolution,proxy_resolution,source_verified_at_cutoff_resolution,identity_group_resolution,clone_family_resolution,protocol_family_resolution,mechanism_family_resolution,follow_up_horizon_resolution
shibatoken,defihacklabs,bsc,33528882,0x13b1f2e227ca6f8e08ac80368fd637f5084f10a5,shanghai,ca2-db4133161e8ad967d9de,2023-11-17,ShibaToken,Business Logic Flaw,src/test/2023-11/ShibaToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,b7cada09b59c506a4279b6085113710972cd4b2e987982fdf0cf8f66a2f23e9e,[],[],~$31K,exact_contract_basename,True,True,,,2023-11-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-db4133161e8ad967d9de.json,6ddea6e51e1c0ee845ca5e4fe79ab0777179e6874f3bf5e83c923148d114b201,cases/ca2-db4133161e8ad967d9de.json,4b5bf3a80d55884870e5246c781f5c4fe228e3c6c2416cab419e5f991332b37a,,,,,,,,,,,,ca2-db4133161e8ad967d9de,cases/ca2-db4133161e8ad967d9de.json,4b5bf3a80d55884870e5246c781f5c4fe228e3c6c2416cab419e5f991332b37a,2023-11-06T15:06:40Z,2023-11-07T15:06:41Z,17632,,,56:0x13b1f2e227ca6f8e08ac80368fd637f5084f10a5,7d0fb0703060c2533d50d305e82e5e7631e04a0810483c47787925a1f98534b4,,,,,d5f1094ecaa926e425f19fb81f38431d68880bffb8cc6dac78440c56b39462ec,bc593f8ef3bad1bdbea8a4fe6cf372aaab360e7f147970833bac1b34f428bd43,a6262c1ec5e7a9002a567c41f7f740e16ab21b0b1499ae001d7d0903b690e82d,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
weco,defihacklabs,bsc,33549937,0xd672b766d66662f5c6fd798a999e1193a7945451,shanghai,ca2-c8f07b57035de6f92dd6,2023-11-16,WECO,Business Logic Flaw,src/test/2023-11/WECO_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,14401dcdb399156770a4d9b4ffb98d2e2a6944a63b11fa8b97a631fe80020e24,"[""https://x.com/MetaSec_xyz/status/1725311048625041887""]",[],~$18K,exact_contract_basename,True,True,,,2023-11-16,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c8f07b57035de6f92dd6.json,c6bfd2deddfe99e89cb74fa320fc1510c948678315847dfdf8a8ee1fac868d09,cases/ca2-c8f07b57035de6f92dd6.json,fbf2e1867c45a6489b493589b20b3be7d5e5040c597f4a9ae841b49b41ada504,,,,,,,,,,,,ca2-c8f07b57035de6f92dd6,cases/ca2-c8f07b57035de6f92dd6.json,fbf2e1867c45a6489b493589b20b3be7d5e5040c597f4a9ae841b49b41ada504,2023-08-11T20:33:33Z,2023-08-12T20:33:34Z,6860,,,56:0xd672b766d66662f5c6fd798a999e1193a7945451,0d896fd63278f9890e0be5613a1d2491d74d7c70ca1d824006b820d3b3f1e8f0,,,,,2a5b674b26ab7cac3e71db334d715302c1f42c3d25ddd5b6ec528601cb143843,8743a7c4f54dc795174f077d03b36ed92601e44ad74e7a654131fc8afe468b81,217689efc9c91df97864c958a87494157dae81f901adc5686645e7a3e6417197,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
thenftv2,defihacklabs,ethereum,18647450,0x79a7d3559d73ea032120a69e59223d4375deb595,shanghai,ca2-ca903ea09549202fecb9,2023-11-25,TheNFTV2,logic flaw,src/test/2023-11/TheNFTV2_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,19f81547a90b10e10774cc280d2fe983bd9e783d44d5a7e1c549a539e3c657de,"[""https://x.com/MetaTrustAlert/status/1728616715825848377""]",[],~$19K,exact_contract_basename,True,True,,,2023-11-25,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-ca903ea09549202fecb9.json,4435219fc2b26cb4cfd26f96de21569d166030533d73997ce1c1acf0edd78e5d,cases/ca2-ca903ea09549202fecb9.json,8c0be88302dc55d55bc881664e948b68ef44bec1af4a5f1d5b4398866eee63de,,,,,,,,,,,,ca2-ca903ea09549202fecb9,cases/ca2-ca903ea09549202fecb9.json,8c0be88302dc55d55bc881664e948b68ef44bec1af4a5f1d5b4398866eee63de,2022-01-19T06:45:15Z,2022-01-20T06:45:29Z,16021,,,1:0x79a7d3559d73ea032120a69e59223d4375deb595,5877d61c796e55386bde2ecacf57cccc43c6b73979a2b9dcdc8ceee23541d29b,,,,,290bf003ec41ba174681924a8a871c63d56bae8a8595c40901a1f66d9f3a1d71,fc97ba31e29f9b4cbc22e28bbfd84097926da893f49b5cf003ccd18331a09922,0b4c8428c8257e116fca3fa5542adcd5bf8d0549293862c4671d8254e9ca65c2,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
onyxprotocol,defihacklabs,ethereum,18476512,0x5fdbcd61bc9bd4b6d3fd1f49a5d253165ea11750,shanghai,ca2-252276d076fbf17cb546,2023-11-01,OnyxProtocol,Precission Loss Vulnerability,src/test/2023-11/OnyxProtocol_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,7116148618bbe8823ac7a52bfaf220ce1b34c08acf031c7c8981600fbd92b5a2,"[""https://defimon.xyz/attack/mainnet/0xf7c21600452939a81b599017ee24ee0dfd92aaaccd0a55d02819a7658a6ef635"", ""https://twitter.com/DecurityHQ/status/1719657969925677161"", ""https://twitter.com/Phalcon_xyz/status/1719697319824851051""]",[],~$2M,exact_contract_basename,True,True,,,2023-11-01,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-252276d076fbf17cb546.json,58fd3e0e4277b06ec4ace5ea1f1ca88196fd60b5338149df816749c8e996dfab,cases/ca2-252276d076fbf17cb546.json,f88307a8c31f6bcd8edd4047e29ebc6874a973c5dcd8f8a1e859ffe8fa2489ab,,,,,,,,,,,,ca2-252276d076fbf17cb546,cases/ca2-252276d076fbf17cb546.json,f88307a8c31f6bcd8edd4047e29ebc6874a973c5dcd8f8a1e859ffe8fa2489ab,2023-10-26T15:58:11Z,2023-10-27T15:58:11Z,15974,,,1:0x5fdbcd61bc9bd4b6d3fd1f49a5d253165ea11750,c95568e8171a687c72d8824c183f51b2f628f3ac051389bf2e4ff16bbb736229,,,,,32b08cd55316c097e8978482fedf50d5ac0fe5bb2a2fc06bc5fabef32601df2e,a248fe6f75ec226b6801811b5df34d3f9898e01dbaeef29a57ce51d92b8a3951,b4d258be24d3105a31029e4e503daa348c1260b73fb1b04d80f17e803f99182b,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
bct,defihacklabs,bsc,34204709,0x88b3eb62e363d9f153beab49c5c2ef2e785a375a,shanghai,ca2-6673e21002a8af6f4d12,2023-12-09,BCT,Price Manipulation,src/test/2023-12/BCT_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,d383d3e9c327db3e9d2a87f0fc215949e69191db48a244738eb1159f162ba6e7,"[""https://bscscan.com/tx/0xdae0b85e01670e6b6b317657a72fb560fc388664cf8bfdd9e1b0ae88e0679103""]","[""0xdae0b85e01670e6b6b317657a72fb560fc388664cf8bfdd9e1b0ae88e0679103""]",~10.2BNB,exact_contract_basename,True,True,,,2023-12-09,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-6673e21002a8af6f4d12.json,cadd4f04a8c44798c0deaec903dd3d7d5c3d098782f24d2af29628b2a6176814,cases/ca2-6673e21002a8af6f4d12.json,600b725f5725b3074eadf93d02a64c4ba40beae8ecedf8833eab2e9bba247c99,,,,,,,,,,,,ca2-6673e21002a8af6f4d12,cases/ca2-6673e21002a8af6f4d12.json,600b725f5725b3074eadf93d02a64c4ba40beae8ecedf8833eab2e9bba247c99,2023-12-07T09:27:07Z,2023-12-08T09:27:08Z,14981,,,56:0x88b3eb62e363d9f153beab49c5c2ef2e785a375a,21aaaee65b8888b84b3233f12dea4e2077bf5c8c5e51ae3e1a0e9da53308f44a,,,,,e3fa57273d8f35513a0d494dad395d3ec73b191adca10f8275271317cd4f89f1,e67876cd3d2588509c87122b366007e37a9e2ae97149f7b35241c1549b7605d5,cf07621fef9e268526ee028428b8ea6bdaa800f1b9ead989f7b2102846758a93,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
trustpad,defihacklabs,bsc,33260104,0xe613c058701c768e0d04d1bf8e6a6dc1a0c6d48a,shanghai,ca2-55d26359a2d08ac915c0,2023-11-06,TrustPad,Lack of msg.sender address verification,src/test/2023-11/TrustPad_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,4d6b4d45d86c9c069ff296c83604a785dfcc737cd3d9b51d7a8bc3506f41a170,"[""https://twitter.com/BeosinAlert/status/1721800306101793188""]",[],~$155K,exact_contract_basename,True,True,,,2023-11-06,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-55d26359a2d08ac915c0.json,41776bd5657710db708c6121e053285c7be78d981b168b17f9895976fe41a4ea,cases/ca2-55d26359a2d08ac915c0.json,bd079763db5823200e56bfc1061d6c8c77e5eb1cb24712848f86aa97fffc3a78,,,,,,,,,,,,ca2-55d26359a2d08ac915c0,cases/ca2-55d26359a2d08ac915c0.json,bd079763db5823200e56bfc1061d6c8c77e5eb1cb24712848f86aa97fffc3a78,2022-07-18T16:52:20Z,2022-07-19T16:52:20Z,2141,EIP1967_PROXY,,56:0xe613c058701c768e0d04d1bf8e6a6dc1a0c6d48a,a9e9f47e85bce0571f5933d7bee02de9201c3766c8d14409c13c54e7092e7816,eip1967:0x084646db9177f19913462c388ee5b18bb135229f,,,,b044573bb92d6a21ebeb6d647dd83ff494ee9bd1103987e64de5bbaf7c8917c0,5d8578c383d2f7828c01e134127c5f594331df6861852f2e2b1efa2ce9702b37,2ab58f1e616d8fb48755ffbf986a68672e6c915d151a14fcfb4267ccd583a744,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
grok,defihacklabs,ethereum,18538678,0x8390a1da07e376ef7add4be859ba74fb83aa02d5,shanghai,ca2-e095e5dbb9687595e5ee,2023-11-10,grok,Lack of slippage protection,src/test/2023-11/grok_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,e6dfdd6d17f539627a862d0a82813a66ea958dab84e88a02b14a2b1ac525fd46,"[""https://twitter.com/Phalcon_xyz/status/1722841076120130020""]",[],~26 ETH,exact_contract_basename,True,True,,,2023-11-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-e095e5dbb9687595e5ee.json,d59543894b524b5b0fb18e8b078a6c10ea07f8f6f53d2f6207c7a1437f7795a5,cases/ca2-e095e5dbb9687595e5ee.json,d6b293f3cb09135b3aaf9a8c6b234e12e1a5d1663ec0caed013c088a0858abb5,,,,,,,,,,,,ca2-e095e5dbb9687595e5ee,cases/ca2-e095e5dbb9687595e5ee.json,d6b293f3cb09135b3aaf9a8c6b234e12e1a5d1663ec0caed013c088a0858abb5,2023-11-04T04:19:11Z,2023-11-05T04:19:23Z,6646,,,1:0x8390a1da07e376ef7add4be859ba74fb83aa02d5,d4fede722e8ddab1b5b76f594f380dc0813919e04362e99ee5c699d83474fed4,,,,,af48f749d8ef30afb6ae7a16b17a2661f9dc27ed0d796d5220f774dbd8f33a84,5989eceeaece34faa694e5e6fccde53330e4778fe66d9bf4d411acb1574291d7,2f058224cc86a1d677042cc01f4071a669bd5aad3ffa437b7705577d502323e5,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
goodcompound,defihacklabs,ethereum,18759540,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,shanghai,ca2-40ac2c3e107d3d88709a,2023-12-11,GoodCompound,Price Manipulation,src/test/2023-12/GoodCompound_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,7dc5d204b5cb5a34028972db2983f76e1a720919fabdf794e811acb9d09a6488,"[""https://getherscan.io/tx/0x1106418384414ed56cd7cbb9fedc66a02d39b663d580abc618f2d387348354ab""]","[""0x1106418384414ed56cd7cbb9fedc66a02d39b663d580abc618f2d387348354ab""]",~$13K (~250 COMP Token),exact_contract_basename,True,True,,,2023-12-11,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-40ac2c3e107d3d88709a.json,781eee5e20093a3ad7db7e7608fc6e3105bcbfdc33b8e57f96b032e156c0bc7b,cases/ca2-40ac2c3e107d3d88709a.json,372f92da102a8bd4a41f10bdf19fcc82dd8702f89a3710ac42a9c93f6fd847b9,,,,,,,,,,,,ca2-40ac2c3e107d3d88709a,cases/ca2-40ac2c3e107d3d88709a.json,372f92da102a8bd4a41f10bdf19fcc82dd8702f89a3710ac42a9c93f6fd847b9,2019-05-07T01:07:17Z,2019-05-08T01:07:17Z,1499,,,1:0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,4b08cf57647d484f520467ab9f871509e430180753360b7fa9439a8f8fc4efb4,,,,,81057434cae723a8b96af3685cffe3a9585394edbec8ca3a720a3e3c37d7dc5a,dd15364f8abf69484fdb29e2f767db4c8687e3df3402e2f0589988d8f422517b,27ae026fdb8b6649dac15eea27490000fede1bf2933669d86e0745cde6aeccd5,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
bearndao,defihacklabs,bsc,34099688,0x21125d94cfe886e7179c8d2fe8c1ea8d57c73e0e,shanghai,ca2-56bcc5cdf2d34dd9c4fb,2023-12-05,BEARNDAO,Business Logic Flaw,src/test/2023-12/BEARNDAO_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,5dee561336da19644235b4f8c44cb6d54b8c7dde9d4fe0591286868da1ec2627,"[""https://twitter.com/AnciliaInc/status/1732159377749180646""]",[],~$769k,exact_contract_basename,True,True,,,2023-12-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-56bcc5cdf2d34dd9c4fb.json,632ea0928dcf40579f7d9b96535bb14907d1c17accd83a59330b4a873b9bcec6,cases/ca2-56bcc5cdf2d34dd9c4fb.json,70842a3a32f773f7f7470cd58f1c1a00470e40f454f9c5d7bb51f80f2b468686,,,,,,,,,,,,ca2-56bcc5cdf2d34dd9c4fb,cases/ca2-56bcc5cdf2d34dd9c4fb.json,70842a3a32f773f7f7470cd58f1c1a00470e40f454f9c5d7bb51f80f2b468686,2021-03-02T08:33:22Z,2021-03-03T08:33:22Z,23127,,,56:0x21125d94cfe886e7179c8d2fe8c1ea8d57c73e0e,e5c94cb0e80bb00adac4ef42af882d01c9e0f28c75fc80e333072519f7fe52a4,,,,,dea6269bf654062547dc9cd7a40c00e89b4f37621bef006d6e5e9ef3df70d254,0f9e84ab9d77216359e0c531955d7b9f4a7983244b4237fc72bb34a31388a417,9e7a14f7422ccf97be85f9c01a7ab346c7f34eb83181bc06e6d0c9ffeabf1c78,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
hypr,defihacklabs,ethereum,18774584,0x40c31236b228935b0329eff066b1ad96e319595e,shanghai,ca2-f52d9b4393b86654cabd,2023-12-13,HYPR,Business Logic Flaw,src/test/2023-12/HYPR_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,e3739679326c6468745c0daeac1cce1d40126fb342045cebba0b2f68c218a8c9,"[""https://twitter.com/BlockSecTeam/status/1735197818883588574""]",[],~$200k,exact_contract_basename,True,True,,,2023-12-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f52d9b4393b86654cabd.json,56a461db165ced55ba8320f81fc8ecd8435420c16d8b21b9c4928f6d08efc2bd,cases/ca2-f52d9b4393b86654cabd.json,31faac47ec4cb6d5f40517b22d210cca1c3a02fbf38e4051627da20eb871337e,,,,,,,,,,,,ca2-f52d9b4393b86654cabd,cases/ca2-f52d9b4393b86654cabd.json,31faac47ec4cb6d5f40517b22d210cca1c3a02fbf38e4051627da20eb871337e,2023-11-14T17:39:11Z,2023-11-15T17:39:11Z,2472,EIP1967_PROXY,,1:0x40c31236b228935b0329eff066b1ad96e319595e,e8111f4f258ca7d3d7796a705719f331477e8c0ff28b8da9e072d56d2c301d51,eip1967:0xe468b43b4ae4d750cd6a5d7edacc1a751302c99c,,,,f4e69a6129311907acb99cc19bffa1c49b5200ac2d03486b588b35a3039d0bc4,26f04e030da945a229a968a79250050adb884c374e20970900de335375ca78cb,c833e07ffedaf05a01462f509eae2ac0f1e902694307967f4c7b08b526a2ef0c,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
